,노선ID,노선명,정류소명,경도,위도,행정동,행정동코드,법정동,법정동코드,지번
30556,105900006,동대문03,동대부고.은석초교앞,127.0729735,37.57900837,장안제2동,1123066000,장안동,1123010600,서울특별시 동대문구 장안동 314-1
30557,105900001,동대문05,답십리역,127.0530512,37.56664689,답십리제1동,1123060000,답십리동,1123010500,서울특별시 동대문구 답십리동 494-12
30558,105900001,동대문05,농협답십리역지점,127.0506401,37.56841429,답십리제1동,1123060000,답십리동,1123010500,서울특별시 성동구 용답동 111-9
30560,105900001,동대문05,한신휴플러스정문,127.0450263,37.57276428,답십리제1동,1123060000,답십리동,1123010500,서울특별시 동대문구 답십리동 465-141
30561,105900001,동대문05,동아아파트,127.0454855,37.57420069,답십리제1동,1123060000,답십리동,1123010500,서울특별시 동대문구 답십리동 556-1
30562,105900001,동대문05,전농119안전센터,127.0455765,37.57619842,전농제1동,1123056000,전농동,1123010400,서울특별시 동대문구 전농동 644-18
30563,105900001,동대문05,전농1동치안센터,127.0480163,37.57646242,전농제1동,1123056000,전농동,1123010400,서울특별시 동대문구 전농동 499-35
30564,105900001,동대문05,신성미소지움아파트,127.0500433,37.57897581,전농제1동,1123056000,전농동,1123010400,서울특별시 동대문구 전농동 568-14
30565,105900001,동대문05,청량리소화물취급소,127.0513128,37.58056034,전농제1동,1123056000,전농동,1123010400,서울특별시 동대문구 전농동 582-10
30566,105900001,동대문05,영광빌딩,127.0523882,37.58190238,전농제1동,1123056000,전농동,1123010400,서울특별시 동대문구 전농동 129-71
30567,105900001,동대문05,시립대입구,127.0534105,37.58383032,전농제1동,1123056000,전농동,1123010400,서울특별시 동대문구 전농동 103-98
30575,105900001,동대문05,동부아파트,127.0452034,37.58673175,청량리동,1123070500,청량리동,1123010700,서울특별시 동대문구 청량리동 447-29
30579,105900001,동대문05,서울시립대,127.0532006,37.58310567,전농제1동,1123056000,전농동,1123010400,서울특별시 동대문구 전농동 127-4
30580,105900001,동대문05,영광빌딩,127.0522735,37.58194387,전농제1동,1123056000,전농동,1123010400,서울특별시 동대문구 전농동 127-344
30581,105900001,동대문05,청량리소화물취급소,127.0511775,37.580569,전농제1동,1123056000,전농동,1123010400,서울특별시 동대문구 전농동 127-398
30582,105900001,동대문05,신성미소지움아파트,127.0496292,37.57863108,전농제1동,1123056000,전농동,1123010400,서울특별시 동대문구 전농동 567-42
30583,105900001,동대문05,전농1동치안센터,127.0477225,37.57623319,전농제1동,1123056000,전농동,1123010400,서울특별시 동대문구 전농동 649-3
30584,105900001,동대문05,동대문해병전우회,127.0455893,37.57634161,전농제1동,1123056000,전농동,1123010400,서울특별시 동대문구 전농동 644-1
30585,105900001,동대문05,태양어린이.동아아파트,127.0454795,37.57409106,답십리제1동,1123060000,답십리동,1123010500,서울특별시 동대문구 답십리동 556-1
30586,105900001,동대문05,한신휴플러스후문,127.0467844,37.57303209,전농제1동,1123056000,전농동,1123010400,서울특별시 동대문구 답십리동 542-3
30587,105900001,동대문05,신답역,127.0492197,37.57112874,답십리제1동,1123060000,답십리동,1123010500,서울특별시 동대문구 답십리동 1009-2
30588,105900001,동대문05,장미예식장,127.0505343,37.57015347,답십리제1동,1123060000,답십리동,1123010500,서울특별시 동대문구 답십리동 530-5
30589,105900001,동대문05,동부자동차매매시장,127.0514735,37.56898512,답십리제1동,1123060000,답십리동,1123010500,서울특별시 동대문구 답십리동 530-22
30590,105900001,동대문05,답십리역.경우회매장입구,127.0534879,37.56747523,답십리제1동,1123060000,답십리동,1123010500,서울특별시 동대문구 답십리동 530-20
30591,105900001,동대문05,답십리쌍마사거리,127.0552132,37.56620148,답십리제1동,1123060000,답십리동,1123010500,서울특별시 동대문구 답십리동 530-15
30592,105900001,동대문05,부속상가,127.0566242,37.56515085,답십리제2동,1123061000,답십리동,1123010500,서울특별시 동대문구 답십리동 530-18
30593,119900007,동작01,달마사,126.9607729,37.49960864,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 60-46
30594,119900007,동작01,유앤미아파트,126.9603185,37.50099453,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 79-275
30595,119900007,동작01,중앙빌리지.동부센트레빌,126.9602765,37.50170404,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 250-2
30596,119900007,동작01,은로초등학교,126.960959,37.5034674,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 86-176
30597,119900007,동작01,중대부속초등학교,126.9611081,37.50585545,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 227-7
30598,119900007,동작01,중앙대병원후문.흑석시장,126.9617396,37.50691339,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 225-17
30599,119900007,동작01,중앙대병원,126.9606702,37.5077717,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 184-28
30601,119900007,동작01,중앙대중문,126.9571962,37.50659413,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 204-176
30602,119900007,동작01,중앙대후문,126.953564,37.50500793,상도제1동,1159053000,상도동,1159010200,서울특별시 동작구 상도동 7-55
30603,119900007,동작01,이화약국,126.9504763,37.50495608,상도제1동,1159053000,상도1동,1159010300,서울특별시 동작구 상도1동 593-1
30604,119900007,동작01,동작상도국주도서관,126.950649,37.506333,상도제1동,1159053000,상도1동,1159010300,서울특별시 동작구 상도1동 519-2
30607,119900007,동작01,대림아파트,126.9467353,37.50537099,상도제2동,1159054000,상도동,1159010200,서울특별시 동작구 상도동 36-38
30608,119900007,동작01,건영아파트,126.9479581,37.50691849,노량진제1동,1159051000,상도동,1159010200,서울특별시 동작구 노량진동 329-7
30609,119900007,동작01,우성아파트,126.9471342,37.50836501,노량진제1동,1159051000,노량진동,1159010100,서울특별시 동작구 노량진동 216-12
30610,119900007,동작01,강남교회.오거리,126.9449398,37.51028193,노량진제1동,1159051000,노량진동,1159010100,서울특별시 동작구 노량진동 223-27
30611,119900007,동작01,노량진한국법학교육원,126.9443039,37.51235389,노량진제1동,1159051000,노량진동,1159010100,서울특별시 동작구 노량진동 118-5
30612,119900007,동작01,노량진역,126.9414549,37.51371045,노량진제1동,1159051000,노량진동,1159010100,서울특별시 동작구 노량진동 60-17
30615,119900007,동작01,대방역2번출구앞,126.9275392,37.51291501,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 106-3
30618,119900007,동작01,노량진역,126.9432304,37.5136875,노량진제1동,1159051000,노량진동,1159010100,서울특별시 동작구 노량진동 106-10
30619,119900007,동작01,노량진신한은행,126.9442353,37.5121553,노량진제1동,1159051000,노량진동,1159010100,서울특별시 동작구 노량진동 119-193
30620,119900007,동작01,강남교회.오거리,126.9448683,37.51027538,노량진제1동,1159051000,노량진동,1159010100,서울특별시 동작구 노량진동 224-10
30621,119900007,동작01,우성아파트,126.9470354,37.50834701,노량진제1동,1159051000,노량진동,1159010100,서울특별시 동작구 노량진동 217-30
30622,119900007,동작01,신동아리버파크,126.9476911,37.50668568,노량진제1동,1159051000,상도동,1159010200,서울특별시 동작구 상도동 17-74
30623,119900007,동작01,대림아파트,126.9466638,37.50537276,상도제2동,1159054000,상도동,1159010200,서울특별시 동작구 상도동 34-79
30624,119900007,동작01,상도역,126.948187,37.503414,상도제1동,1159053000,상도1동,1159010300,서울특별시 동작구 상도1동 759
30625,119900007,동작01,중대후문입구,126.9500568,37.5044548,상도제1동,1159053000,상도1동,1159010300,서울특별시 동작구 상도1동 637
30626,119900007,동작01,중앙대후문,126.9538846,37.50504615,상도제1동,1159053000,상도동,1159010200,서울특별시 동작구 흑석동 211-39
30627,119900007,동작01,중앙대중문,126.9573025,37.50658454,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 204-176
30628,119900007,동작01,중앙대정문,126.9582113,37.50679971,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 205-22
30629,119900007,동작01,중앙대병원,126.9614285,37.50758257,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 225-25
30630,119900007,동작01,중앙대병원후문.흑석시장,126.9612639,37.50646653,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 86-200
30631,119900007,동작01,중앙대부속초등학교,126.9609389,37.50555282,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 231-1
30632,119900007,동작01,은로초등학교,126.9607933,37.50325494,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 86-4
30633,119900007,동작01,중앙빌리지.동부센트레빌,126.9602695,37.50198064,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 79-248
30634,119900007,동작01,유앤미아파트,126.959994,37.50085857,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 63-101
30635,119900007,동작01,동양아파트,126.9597952,37.49952575,흑석동,1159060500,흑석동,1159010500,서울특별시 동작구 흑석동 328-7
30636,119900013,동작02,사자암,126.9362909,37.49377133,상도제3동,1159055000,상도동,1159010200,서울특별시 동작구 상도동 378-9
30637,119900013,동작02,구중앙슈퍼앞,126.9355644,37.49462097,상도제3동,1159055000,상도동,1159010200,서울특별시 동작구 상도동 282-7
30638,119900013,동작02,성심슈퍼,126.9343786,37.4951207,상도제3동,1159055000,상도동,1159010200,서울특별시 동작구 상도동 283-183
30639,119900013,동작02,청운종합복지관,126.9334657,37.49559528,상도제3동,1159055000,상도동,1159010200,서울특별시 동작구 상도동 290-77
30640,119900013,동작02,구동사무소,126.9324013,37.49608881,상도제3동,1159055000,상도동,1159010200,서울특별시 동작구 상도동 294-104
30641,119900013,동작02,빙수골마을공원,126.9320755,37.49653643,상도제3동,1159055000,상도동,1159010200,서울특별시 동작구 상도동 294-33
30642,119900013,동작02,로고스교회,126.9317684,37.49759409,상도제3동,1159055000,상도동,1159010200,서울특별시 동작구 상도동 306-3
30643,119900013,동작02,상도3동주민센터,126.9312317,37.49916025,상도제3동,1159055000,상도동,1159010200,서울특별시 동작구 상도동 317-37
30644,119900013,동작02,현대한의원,126.9325341,37.50017676,상도제4동,1159056000,상도동,1159010200,서울특별시 동작구 상도동 248-34
30645,119900013,동작02,동광교회,126.934454,37.5015637,상도제4동,1159056000,상도동,1159010200,서울특별시 동작구 상도동 242-65
30646,119900013,동작02,동작경희병원,126.935951,37.5029255,상도제4동,1159056000,상도동,1159010200,서울특별시 동작구 상도동 188-31
30647,119900013,동작02,7호선장승배기역2번출구,126.9389589,37.503948,상도제2동,1159054000,상도동,1159010200,서울특별시 동작구 상도동 364-35
30648,119900013,동작02,상도2동주민센터,126.9417657,37.5051468,상도제2동,1159054000,상도동,1159010200,서울특별시 동작구 상도동 25-45
30649,119900013,동작02,도시가스.두산아파트,126.9447261,37.50518175,상도제2동,1159054000,상도동,1159010200,서울특별시 동작구 상도동 31-9
30656,119900013,동작02,9호선노량진역.동작구청,126.9401347,37.51301421,노량진제2동,1159052000,노량진동,1159010100,서울특별시 동작구 노량진동 45-9
30657,119900013,동작02,장성교회,126.9398851,37.507394,노량진제2동,1159052000,노량진동,1159010100,서울특별시 동작구 노량진동 312-26
30658,119900013,동작02,7호선장승배기역5번출구,126.9389373,37.50514416,상도제2동,1159054000,상도동,1159010200,서울특별시 동작구 상도동 363-303
30659,119900013,동작02,현명약국,126.9364791,37.50456108,상도제2동,1159054000,상도동,1159010200,서울특별시 동작구 상도동 360-82
30660,119900013,동작02,강현중학교.동작청소년문화의집,126.9344572,37.50287849,상도제3동,1159055000,상도동,1159010200,서울특별시 동작구 상도동 188-45
30661,119900013,동작02,쌍용아파트,126.932926,37.50155011,상도제3동,1159055000,상도동,1159010200,서울특별시 동작구 상도동 350-20
30662,119900013,동작02,성대시장,126.9322061,37.49997965,상도제3동,1159055000,상도동,1159010200,서울특별시 동작구 상도동 345-34
30663,119900013,동작02,계령약국,126.9330937,37.49915718,상도제3동,1159055000,상도동,1159010200,서울특별시 동작구 상도동 312-1
30664,119900013,동작02,안일약국,126.9345628,37.49777417,상도제3동,1159055000,상도동,1159010200,서울특별시 동작구 상도동 259-35
30665,119900013,동작02,양녕공영주차장,126.9358457,37.49687505,상도제4동,1159056000,상도동,1159010200,서울특별시 동작구 상도동 276-17
30666,119900013,동작02,사거리,126.9367923,37.49603513,상도제4동,1159056000,상도동,1159010200,서울특별시 동작구 상도동 279-120
30667,119900013,동작02,제일성민교회,126.9373158,37.49540921,상도제4동,1159056000,상도동,1159010200,서울특별시 동작구 상도동 279-577
30668,119900013,동작02,동작하이슈퍼,126.9366035,37.49497716,상도제3동,1159055000,상도동,1159010200,서울특별시 동작구 상도동 279-65
30669,119900020,동작03,신대방삼거리역,126.9277415,37.50035761,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 391-1
30670,119900020,동작03,강현중학교,126.9278261,37.50204506,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 391-26
30671,119900020,동작03,효주파크빌,126.9267077,37.50269774,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 391-214
30672,119900020,동작03,대방어린이도서관,126.9254343,37.50296202,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 375-74
30673,119900020,동작03,성남중고,126.9252662,37.50454672,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 376-5
30674,119900020,동작03,대림아파트후문.성남중.고교,126.9247957,37.50570712,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 375-39
30675,119900020,동작03,대방동주민센터,126.9261997,37.50828336,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 501-4
30676,119900020,동작03,주공아파트,126.9290481,37.50875015,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 20-115
30677,119900020,동작03,숭의여중.고교,126.9300355,37.50798172,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 68-11
30678,119900020,동작03,남부교회,126.932247,37.50896881,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 17-21
30679,119900020,동작03,현대2차아파트후문,126.9320667,37.51105926,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 23-151
30680,119900020,동작03,현대아파트,126.9319969,37.51205101,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 23-147
30681,119900020,동작03,KT동작지사,126.9344593,37.51221133,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 45-45
30682,119900020,동작03,경성의원.LG전자앞,126.93592,37.51265325,노량진제2동,1159052000,노량진동,1159010100,서울특별시 동작구 노량진동 284-46
30686,119900020,동작03,노들역5번출구앞,126.952645,37.51259,노량진제1동,1159051000,본동,1159010400,서울특별시 동작구 본동 159-5
30690,119900020,동작03,경성의원.LG전자앞,126.9359558,37.51281798,노량진제2동,1159052000,노량진동,1159010100,서울특별시 동작구 노량진동 264-1
30691,119900020,동작03,KT동작전화국,126.9345633,37.51236462,노량진제2동,1159052000,노량진동,1159010100,서울특별시 동작구 대방동 45-51
30692,119900020,동작03,현대아파트,126.9318738,37.51229052,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 39-12
30693,119900020,동작03,현대2차아파트후문,126.9319846,37.51070612,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 23-154
30694,119900020,동작03,남부교회,126.932127,37.50919851,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 17-55
30695,119900020,동작03,숭의여중고교.공군항공안전단,126.9301555,37.50800646,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 68-11
30696,119900020,동작03,대방동주공아파트,126.9288395,37.50901973,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 23-184
30697,119900020,동작03,대방동주민센터,126.9261248,37.50828408,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 501-4
30698,119900020,동작03,대림아파트후문.성남중.고교,126.9249797,37.50588455,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 466-56
30699,119900020,동작03,대방교회,126.9230403,37.5039978,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 388-1
30700,119900020,동작03,홍원사,126.9240784,37.50394232,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 380-1
30701,119900020,동작03,영동슈퍼,126.9241049,37.5028694,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 380-45
30702,119900020,동작03,범한택시,126.9239314,37.5000652,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 397-2
30716,119900022,동작05,코오롱하늘채아파트,126.9238957,37.49917418,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 411-36
30717,119900022,동작05,보라매어린이집.문창중학교,126.9226558,37.49769341,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 363
30718,119900022,동작05,동작우체국,126.9244899,37.49781246,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 361-57
30719,119900022,동작05,신대방삼거리역.성대시장,126.9279175,37.49822687,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 350-2
30721,119900022,동작05,보라매노인복지회관,126.9258786,37.49263037,보라매동,1162052500,봉천동,1162010100,서울특별시 관악구 봉천동 727-8
30722,119900022,동작05,전문건설회관.보라매병원,126.9248118,37.49235307,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 706
30723,119900022,동작05,아카데미타워,126.9244606,37.49120488,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 708
30724,119900022,동작05,신한은행앞.롯데백화점,126.9242568,37.49047805,신대방제2동,1159068000,신대방동,1159010900,서울특별시 관악구 봉천동 729-29
30726,119900022,동작05,신대방역,126.913004,37.48746999,신대방제1동,1159067000,신대방동,1159010900,서울특별시 동작구 신대방동 643-1
30727,119900022,동작05,신대방1동주민센터,126.9097511,37.48723877,신대방제1동,1159067000,신대방동,1159010900,서울특별시 동작구 신대방동 690-21
30729,119900022,동작05,신대방1동경남아파트,126.9074088,37.49000918,신대방제1동,1159067000,신대방동,1159010900,서울특별시 영등포구 대림동 981-2
30730,119900022,동작05,신대방우성아파트앞,126.9102552,37.49340912,신길제6동,1156068000,신길동,1156013200,서울특별시 영등포구 신길동 4814
30731,119900022,동작05,교수아파트,126.9134086,37.49639548,신길제6동,1156068000,신길동,1156013200,서울특별시 동작구 신대방동 492-266
30732,119900022,동작05,대방중학교,126.9144277,37.49550922,신대방제1동,1159067000,신대방동,1159010900,서울특별시 동작구 신대방동 470-10
30733,119900022,동작05,수도여고,126.9152566,37.4936273,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 460-30
30734,119900022,동작05,동작구민체육센터.기상청,126.9172421,37.494306,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 460-37
30735,119900022,동작05,보라매공원,126.9184733,37.49466022,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 460-19
30736,119900022,동작05,보라매공원입구,126.9177036,37.49682753,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 386-6
30737,119900022,동작05,보라매역.동작세무서,126.9201255,37.49802565,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 381-7
30738,119900022,동작05,예스플러스,126.9224904,37.50399968,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 389-3
30740,119900022,동작05,숭의여중고교.공군항공안전단,126.9296784,37.50739973,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 20-124
30742,119900022,동작05,성원아파트,126.9254142,37.50880854,대방동,1159066000,대방동,1159010800,서울특별시 동작구 대방동 500-5
30756,119900023,동작05-1,보라매역.동작세무서,126.9201129,37.49918361,신길제6동,1156068000,신길동,1156013200,서울특별시 영등포구 신길동 478
30757,119900023,동작05-1,보라매공원입구,126.9176475,37.49662047,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 385-1
30758,119900023,동작05-1,보라매공원,126.9183534,37.49463708,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 460-19
30759,119900023,동작05-1,동작구민체육센터.기상청,126.9171797,37.494426,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 460-37
30760,119900023,동작05-1,수도여고,126.9152564,37.49375032,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 460-30
30761,119900023,동작05-1,대방중학교,126.9145501,37.49552389,신대방제1동,1159067000,신대방동,1159010900,서울특별시 동작구 신대방동 470-10
30762,119900023,동작05-1,돈보스코.홈플러스,126.9133588,37.49650194,신길제6동,1156068000,신길동,1156013200,서울특별시 동작구 신대방동 492-266
30763,119900023,동작05-1,경남아너스빌,126.9109355,37.49461697,신길제6동,1156068000,신길동,1156013200,서울특별시 동작구 신대방동 492-148
30764,119900023,동작05-1,강남성심병원.대림성모병원,126.9081069,37.49128347,대림제1동,1156070000,대림동,1156013300,서울특별시 영등포구 대림동 960-9
30765,119900023,동작05-1,성원샹떼빌앞,126.9081159,37.48778871,신대방제1동,1159067000,신대방동,1159010900,서울특별시 동작구 신대방동 700-1
30766,119900023,동작05-1,신대방1동주민센터,126.9095978,37.48716542,신대방제1동,1159067000,신대방동,1159010900,서울특별시 동작구 신대방동 694-13
30769,119900023,동작05-1,갑을아파트,126.9219259,37.48987417,신림동,1162069500,신림동,1162010200,서울특별시 관악구 신림동 1446-5
30770,119900023,동작05-1,롯데백화점,126.9243636,37.49044888,신대방제2동,1159068000,신대방동,1159010900,서울특별시 관악구 봉천동 729-29
30771,119900023,동작05-1,해태타워앞,126.9245498,37.49111347,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 708
30772,119900023,동작05-1,전문건설회관.보라매병원,126.9249284,37.49236515,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 706
30773,119900023,동작05-1,삼성아파트,126.9272186,37.49430496,보라매동,1162052500,봉천동,1162010100,서울특별시 관악구 봉천동 722-1
30777,119900023,동작05-1,동작우체국,126.9238803,37.49782359,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 360-231
30778,119900023,동작05-1,벽산아파트,126.9218278,37.49771462,신대방제2동,1159068000,신대방동,1159010900,서울특별시 동작구 신대방동 375-43
30786,119900014,동작06,이수역,126.9806371,37.48498148,사당제2동,1159063000,사당동,1159010700,서울특별시 동작구 사당동 147-93
30789,119900014,동작06,두산위브아파트,126.9708085,37.48477164,사당제5동,1159065100,사당동,1159010700,서울특별시 동작구 사당동 250-3
30790,119900014,동작06,삼거리,126.9682812,37.48561724,사당제5동,1159065100,사당동,1159010700,서울특별시 동작구 사당동 226-17
30791,119900014,동작06,사당솔밭도서관,126.9670386,37.48402019,사당제5동,1159065100,사당동,1159010700,서울특별시 동작구 사당동 32-61
30792,119900014,동작06,갑을명가,126.9666429,37.48253217,사당제5동,1159065100,사당동,1159010700,서울특별시 동작구 사당동 708-975
30793,119900014,동작06,동작고교,126.9663716,37.48185479,사당제5동,1159065100,사당동,1159010700,서울특별시 동작구 사당동 236-9
30794,119900014,동작06,현대홈타운아파트,126.9637612,37.47969984,행운동,1162057500,봉천동,1162010100,서울특별시 관악구 봉천동 148-156
30795,119900014,동작06,낙성대역,126.9623928,37.47780145,행운동,1162057500,봉천동,1162010100,서울특별시 관악구 봉천동 1685-32
30797,119900014,동작06,낙성대역,126.9625175,37.47793332,행운동,1162057500,봉천동,1162010100,서울특별시 관악구 봉천동 1685-42
30798,119900014,동작06,현대홈타운아파트,126.9633647,37.47918778,행운동,1162057500,봉천동,1162010100,서울특별시 관악구 봉천동 1690-1
30799,119900014,동작06,동작고등학교,126.9662557,37.48168006,사당제5동,1159065100,사당동,1159010700,서울특별시 동작구 사당동 708-745
30800,119900014,동작06,천주교,126.9669182,37.4834548,사당제5동,1159065100,사당동,1159010700,서울특별시 동작구 사당동 32-64
30801,119900014,동작06,삼거리,126.9683397,37.48562441,사당제5동,1159065100,사당동,1159010700,서울특별시 동작구 사당동 226-17
30802,119900014,동작06,사당문화복지관,126.9695136,37.48523634,사당제5동,1159065100,사당동,1159010700,서울특별시 동작구 사당동 221
30803,119900014,동작06,남성역,126.9721644,37.48407337,사당제4동,1159065000,사당동,1159010700,서울특별시 동작구 사당동 712-13
30804,119900014,동작06,사당시장,126.9751092,37.48317705,사당제4동,1159065000,사당동,1159010700,서울특별시 동작구 사당동 318-6
30805,119900014,동작06,사당1동주민센터입구,126.9786908,37.48418209,사당제1동,1159062000,사당동,1159010700,서울특별시 동작구 사당동 1003-49
30806,119900018,동작07,삼성래미안.롯데캐슬,126.9710175,37.48972804,사당제3동,1159064000,사당동,1159010700,서울특별시 동작구 사당동 174-1
30807,119900018,동작07,대림아파트후문,126.972199,37.48866495,사당제3동,1159064000,사당동,1159010700,서울특별시 동작구 사당동 708-545
30808,119900018,동작07,삼일공원,126.973932,37.486916,사당제3동,1159064000,사당동,1159010700,서울특별시 동작구 사당동 708-829
30809,119900018,동작07,남성초등학교.사당청소년문화의집,126.9749136,37.48611373,사당제3동,1159064000,사당동,1159010700,서울특별시 동작구 사당동 708-833
30810,119900018,동작07,삼거리우편물취급소,126.9771093,37.48419795,사당제3동,1159064000,사당동,1159010700,서울특별시 동작구 사당동 708-839
30812,119900018,동작07,이수역,126.9804163,37.48476758,사당제2동,1159063000,사당동,1159010700,서울특별시 동작구 사당동 147-139
30816,119900018,동작07,갯마을,126.9825539,37.49635617,사당제2동,1159063000,동작동,1159010600,서울특별시 동작구 동작동 102-1
30817,119900018,동작07,정금마을,126.9825719,37.49428566,방배본동,1165059000,방배동,1165010100,서울특별시 동작구 동작동 69-6
30818,119900018,동작07,경문고등학교,126.9824318,37.49012555,사당제2동,1159063000,사당동,1159010700,서울특별시 동작구 사당동 81-4
30819,119900018,동작07,이수역,126.98201,37.48655561,사당제2동,1159063000,사당동,1159010700,서울특별시 동작구 사당동 734-1
30820,119900018,동작07,삼거리우편물취급소,126.9772624,37.48421361,사당제3동,1159064000,사당동,1159010700,서울특별시 동작구 사당동 155-25
30821,119900018,동작07,남성초등학교.사당청소년문화의집,126.9750193,37.48619807,사당제3동,1159064000,사당동,1159010700,서울특별시 동작구 사당동 163-34
30822,119900018,동작07,삼일공원,126.974047,37.48698,사당제3동,1159064000,사당동,1159010700,서울특별시 동작구 사당동 708-829
30823,119900018,동작07,대림아파트후문,126.972598,37.48846601,사당제3동,1159064000,사당동,1159010700,서울특별시 동작구 사당동 169-25
30824,119900018,동작07,롯데캐슬,126.9711101,37.4897361,사당제3동,1159064000,사당동,1159010700,서울특별시 동작구 사당동 708-820
30825,119900009,동작08,행복유치원,126.9412584,37.49576468,상도제4동,1159056000,상도동,1159010200,서울특별시 동작구 상도동 65-167
30826,119900009,동작08,롯데캐슬후문,126.9428453,37.49576062,상도제4동,1159056000,상도동,1159010200,서울특별시 동작구 상도동 530-6
30827,119900009,동작08,롯데캐슬아파트,126.9430552,37.49684768,상도제4동,1159056000,상도동,1159010200,서울특별시 동작구 상도동 217-10
30829,119900009,동작08,밤골터널,126.945834,37.501672,상도제2동,1159054000,상도동,1159010200,서울특별시 동작구 상도동 159-487
30830,119900009,동작08,상도역7호선,126.9471577,37.50280709,상도제1동,1159053000,상도1동,1159010300,서울특별시 동작구 상도1동 734
30833,119900009,동작08,상도국주도서관.터널경로당,126.9512378,37.50658623,상도제1동,1159053000,상도1동,1159010300,서울특별시 동작구 상도1동 535-1
30834,119900009,동작08,건영아파트,126.9515806,37.50787646,상도제1동,1159053000,상도1동,1159010300,서울특별시 동작구 상도1동 507-4
30835,119900009,동작08,신동아상가,126.9514348,37.5087711,노량진제1동,1159051000,본동,1159010400,서울특별시 동작구 본동 457-283
30836,119900009,동작08,신동아정문,126.9512219,37.51015387,노량진제1동,1159051000,본동,1159010400,서울특별시 동작구 본동 492-2
